result,left,right,rate,cross_times,wooparoo_get_time
216,635,348,11.66,8.5763,62.0341
216,635,398,11.66,8.5763,62.0341
216,444,108,11.53,8.673,63.3753
216,4003,108,11.53,8.673,63.3753
216,4014,108,11.53,8.673,63.3753
216,444,57,11.53,8.673,63.4126
216,444,126,11.53,8.673,63.4126
216,635,57,11.53,8.673,63.4126
216,635,126,11.53,8.673,63.4126
216,4003,57,11.53,8.673,63.4126
218,218,278,23.84,4.1946,46.805
218,218,647,23.84,4.1946,46.805
218,218,59,23.84,4.1946,46.9774
218,218,206,23.84,4.1946,46.9774
218,218,6,18.3,5.4645,51.0423
218,218,56,18.18,5.5006,51.7397
218,278,647,18.35,5.4496,60.3603
218,278,59,18.35,5.4496,60.5843
218,278,206,18.35,5.4496,60.5843
218,647,59,18.35,5.4496,60.5843
218,647,206,18.35,5.4496,60.5843
218,59,206,18.35,5.4496,61.0328
218,6,56,14.16,7.0621,63.9071
218,6,278,14.16,7.0621,64.4685
218,6,647,14.16,7.0621,64.4685
218,6,59,14.16,7.0621,64.6931
218,6,206,14.16,7.0621,64.6931
218,56,278,13.98,7.1531,66.2699
218,56,647,13.98,7.1531,66.2699
218,56,59,13.98,7.1531,66.4945
218,56,206,13.98,7.1531,66.4945
218,218,169,17.09,5.8514,70.7522
218,218,136,16.74,5.9737,72.4466
218,218,180,16.74,5.9737,72.4466
218,218,135,12.28,8.1433,83.7547
218,218,41,10.71,9.3371,87.7846
218,218,77,10.71,9.3371,87.7846
218,218,209,10.71,9.3371,87.7846
218,218,311,10.71,9.3371,87.7846
218,218,643,10.71,9.3371,87.7846
218,218,40,10.56,9.4697,88.5777
218,218,75,10.56,9.4697,88.5777
218,218,144,10.56,9.4697,88.8665
218,218,153,10.56,9.4697,88.8665
218,218,240,10.56,9.4697,88.8665
218,169,278,13.42,7.4516,89.8954
218,169,647,13.42,7.4516,89.8954
218,169,59,13.42,7.4516,90.1211
218,169,206,13.42,7.4516,90.1211
218,169,136,13.42,7.4516,90.4222
218,169,180,13.42,7.4516,90.4222
218,278,136,12.88,7.764,93.7092
218,278,180,12.88,7.764,93.7092
218,647,136,12.88,7.764,93.7092
218,647,180,12.88,7.764,93.7092
218,59,136,12.88,7.764,94.1587
218,59,180,12.88,7.764,94.1587
218,206,136,12.88,7.764,94.1587
218,206,180,12.88,7.764,94.1587
218,218,15,11.43,8.7489,99.3534
210,210,4011,17.8,5.618,37.6198
210,210,2,16.42,6.0901,37.6807
210,210,3,16.42,6.0901,37.6874
210,210,20,17.45,5.7307,37.9567
210,210,48,17.45,5.7307,37.9567
210,210,128,17.45,5.7307,38.7344
210,210,296,17.45,5.7307,38.7344
210,210,308,17.45,5.7307,38.7344
210,210,366,17.45,5.7307,38.7344
210,4011,2,13.13,7.6161,48.0873
210,4011,3,13.13,7.6161,48.0964
210,2,3,12.98,7.7042,48.1012
210,4011,20,13.98,7.1531,48.4594
210,4011,48,13.98,7.1531,48.4594
210,2,20,12.8,7.8125,48.5398
210,2,48,12.8,7.8125,48.5398
210,3,20,12.8,7.8125,48.557
210,3,48,12.8,7.8125,48.557
210,20,48,13.42,7.4516,49.3549
210,4011,296,13.98,7.1531,49.473
210,4011,308,13.98,7.1531,49.473
210,4011,366,13.98,7.1531,49.473
210,4011,128,13.98,7.1531,49.4737
210,2,128,12.8,7.8125,49.5523
210,2,296,12.8,7.8125,49.5523
210,2,308,12.8,7.8125,49.5523
210,2,366,12.8,7.8125,49.5523
210,3,128,12.8,7.8125,49.5695
210,3,296,12.8,7.8125,49.5695
210,3,308,12.8,7.8125,49.5695
210,3,366,12.8,7.8125,49.5695
210,20,128,13.42,7.4516,50.3661
210,20,296,13.42,7.4516,50.3661
210,20,308,13.42,7.4516,50.3661
210,20,366,13.42,7.4516,50.3661
210,48,128,13.42,7.4516,50.3661
210,48,296,13.42,7.4516,50.3661
210,48,308,13.42,7.4516,50.3661
210,48,366,13.42,7.4516,50.3661
210,128,296,13.42,7.4516,52.3929
210,128,308,13.42,7.4516,52.3929
210,128,366,13.42,7.4516,52.3929
210,296,308,13.42,7.4516,52.3929
210,296,366,13.42,7.4516,52.3929
210,308,366,13.42,7.4516,52.3929
210,210,80,9.5,10.5263,53.2673
210,210,271,9.5,10.5263,53.2673
210,210,354,9.5,10.5263,53.2673
210,210,4003,9.5,10.5263,53.2673
210,210,4014,9.5,10.5263,53.2673
221,221,4018,15.34,6.5189,52.2803
221,221,167,15.07,6.6357,53.1082
221,221,199,15.07,6.6357,53.1082
221,221,320,15.07,6.6357,53.1082
221,221,142,15.07,6.6357,53.1659
221,221,347,15.07,6.6357,53.1951
221,221,14,15.07,6.6357,53.3391
221,221,67,15.07,6.6357,53.3391
221,221,7,14.16,7.0621,54.4933
221,221,4,13.99,7.148,54.8702
221,4018,167,12.02,8.3195,66.2615
221,4018,199,12.02,8.3195,66.2615
221,4018,320,12.02,8.3195,66.2615
221,4018,142,12.02,8.3195,66.3364
221,4018,347,12.02,8.3195,66.3738
221,4018,14,12.02,8.3195,66.561
221,4018,67,12.02,8.3195,66.561
221,7,4018,11.26,8.881,68.127
221,167,199,11.59,8.6281,68.4536
221,167,320,11.59,8.6281,68.4536
221,199,320,11.59,8.6281,68.4536
221,167,142,11.59,8.6281,68.5287
221,199,142,11.59,8.6281,68.5287
221,320,142,11.59,8.6281,68.5287
221,167,347,11.59,8.6281,68.5666
221,199,347,11.59,8.6281,68.5666
221,320,347,11.59,8.6281,68.5666
221,7,4,11.12,8.9928,68.5908
221,4018,4,11.12,8.9928,68.5908
221,142,347,11.59,8.6281,68.7168
221,167,14,11.59,8.6281,68.7539
221,167,67,11.59,8.6281,68.7539
221,199,14,11.59,8.6281,68.7539
221,199,67,11.59,8.6281,68.7539
221,320,14,11.59,8.6281,68.7539
221,320,67,11.59,8.6281,68.7539
221,142,14,11.59,8.6281,68.904
221,142,67,11.59,8.6281,68.904
221,347,14,11.59,8.6281,68.9791
221,347,67,11.59,8.6281,68.9791
221,7,167,11.07,9.0334,69.2121
221,7,199,11.07,9.0334,69.2121
221,7,320,11.07,9.0334,69.2121
221,7,142,11.07,9.0334,69.288
221,7,347,11.07,9.0334,69.325
221,14,67,11.59,8.6281,69.3544
221,7,14,11.07,9.0334,69.5138
221,7,67,11.07,9.0334,69.5138
221,4,167,10.81,9.2507,70.1148
221,4,199,10.81,9.2507,70.1148
229,6,138,2.0,50.0,405.055
229,6,336,2.0,50.0,405.29
229,6,445,2.0,50.0,405.52
229,6,22,2.0,50.0,406.295
229,6,49,2.0,50.0,406.295
229,6,229,2.0,50.0,406.755
229,6,4006,2.0,50.0,406.755
229,4,10,2.0,50.0,407.615
229,6,272,2.0,50.0,407.615
229,2,229,2.0,50.0,408.05
229,2,4010,2.0,50.0,408.05
229,2,4012,2.0,50.0,408.05
229,4,45,2.0,50.0,408.135
229,4,229,2.0,50.0,408.28
229,2,11,2.0,50.0,408.45
229,2,92,2.0,50.0,408.45
229,4,491,2.0,50.0,408.465
229,4,159,2.0,50.0,408.795
229,4,192,2.0,50.0,408.795
229,4,529,2.0,50.0,408.795
229,2,431,2.0,50.0,409.215
229,2,123,2.0,50.0,409.385
229,2,189,2.0,50.0,409.385
229,2,276,2.0,50.0,409.385
229,138,10,2.0,50.0,432.245
229,138,45,2.0,50.0,432.49
229,336,10,2.0,50.0,432.75
229,138,491,2.0,50.0,432.85
229,138,229,2.0,50.0,432.98
229,138,4010,2.0,50.0,432.98
229,138,4012,2.0,50.0,432.98
229,336,45,2.0,50.0,432.995
229,138,159,2.0,50.0,433.21
229,138,192,2.0,50.0,433.21
229,138,529,2.0,50.0,433.21
229,445,10,2.0,50.0,433.25
229,336,491,2.0,50.0,433.355
229,138,11,2.0,50.0,433.455
229,138,92,2.0,50.0,433.455
229,336,229,2.0,50.0,433.485
229,336,4010,2.0,50.0,433.485
229,336,4012,2.0,50.0,433.485
229,445,45,2.0,50.0,433.5
229,336,159,2.0,50.0,433.715
229,336,192,2.0,50.0,433.715
229,336,529,2.0,50.0,433.715
229,445,491,2.0,50.0,433.86
229,336,11,2.0,50.0,433.96
229,336,92,2.0,50.0,433.96
229,445,229,2.0,50.0,433.995
225,225,4005,20.22,4.9456,47.1266
225,225,7,19.0,5.2632,47.2804
225,225,3,18.83,5.3107,47.329
225,225,30,19.75,5.0633,48.2482
225,225,38,19.75,5.0633,48.2482
225,225,130,19.75,5.0633,48.2482
225,225,222,19.75,5.0633,48.2482
225,225,293,19.75,5.0633,48.2482
225,7,4005,15.31,6.5317,58.5306
225,7,3,15.17,6.592,58.5594
225,4005,3,15.17,6.592,58.5594
225,4005,30,15.93,6.2775,59.8183
225,4005,38,15.93,6.2775,59.8183
225,4005,130,15.93,6.2775,59.8183
225,4005,222,15.93,6.2775,59.8183
225,4005,293,15.93,6.2775,59.8183
225,7,30,14.96,6.6845,59.9807
225,7,38,14.96,6.6845,59.9807
225,7,130,14.96,6.6845,59.9807
225,7,222,14.96,6.6845,59.9807
225,7,293,14.96,6.6845,59.9807
225,3,30,14.69,6.8074,60.0379
225,3,38,14.69,6.8074,60.0379
225,3,130,14.69,6.8074,60.0379
225,3,222,14.69,6.8074,60.0379
225,3,293,14.69,6.8074,60.0379
225,30,38,15.19,6.5833,62.7323
225,30,130,15.19,6.5833,62.7323
225,30,222,15.19,6.5833,62.7323
225,30,293,15.19,6.5833,62.7323
225,38,130,15.19,6.5833,62.7323
225,38,222,15.19,6.5833,62.7323
225,38,293,15.19,6.5833,62.7323
225,130,222,15.19,6.5833,62.7323
225,130,293,15.19,6.5833,62.7323
225,222,293,15.19,6.5833,62.7323
225,225,146,13.48,7.4184,79.9355
225,225,140,13.48,7.4184,80.46
225,225,196,13.48,7.4184,80.5379
225,225,135,11.75,8.5106,84.9741
225,225,41,9.29,10.7643,90.7517
225,225,533,9.29,10.7643,90.7517
225,225,628,9.29,10.7643,90.7517
225,225,40,9.18,10.8932,91.4397
225,225,75,9.18,10.8932,91.4397
225,225,15,9.23,10.8342,91.5457
225,225,148,9.23,10.8342,91.575
225,225,144,9.18,10.8932,91.7284
225,225,153,9.18,10.8932,91.7284
225,225,240,9.18,10.8932,91.7284
227,227,1,34.57,2.8927,27.7546
227,227,135,33.76,2.9621,28.5283
227,227,137,33.76,2.9621,29.2196
227,1,137,27.25,3.6697,34.1587
227,135,1,26.6,3.7594,34.2726
227,135,137,25.97,3.8506,36.1845
227,227,648,23.53,4.2499,36.4675
227,227,4003,23.53,4.2499,36.4675
227,227,4014,23.53,4.2499,36.4675
227,227,4022,23.53,4.2499,36.4675
227,227,17,23.27,4.2974,36.5034
227,227,175,23.27,4.2974,36.5034
227,227,19,23.27,4.2974,36.5107
227,227,348,23.27,4.2974,36.5146
227,227,398,23.27,4.2974,36.5146
227,227,139,22.89,4.3687,38.2095
227,227,2,17.43,5.7372,42.2906
227,648,4003,19.2,5.2083,43.4294
227,648,4014,19.2,5.2083,43.4294
227,648,4022,19.2,5.2083,43.4294
227,4003,4022,19.2,5.2083,43.4294
227,4014,4022,19.2,5.2083,43.4294
227,648,17,18.97,5.2715,43.4778
227,648,175,18.97,5.2715,43.4778
227,4022,17,18.97,5.2715,43.4778
227,4022,175,18.97,5.2715,43.4778
227,648,19,18.97,5.2715,43.4872
227,4022,19,18.97,5.2715,43.4872
227,648,348,18.97,5.2715,43.4925
227,648,398,18.97,5.2715,43.4925
227,4022,348,18.97,5.2715,43.4925
227,4022,398,18.97,5.2715,43.4925
227,227,27,33.29,3.0039,44.5388
227,227,149,33.29,3.0039,44.5388
227,227,651,33.29,3.0039,44.5388
227,648,137,18.64,5.3648,45.3991
227,4003,137,18.64,5.3648,45.3991
227,4014,137,18.64,5.3648,45.3991
227,4022,137,18.64,5.3648,45.3991
227,17,137,18.22,5.4885,45.4942
227,175,137,18.22,5.4885,45.4942
227,19,137,18.22,5.4885,45.5139
227,348,137,18.22,5.4885,45.5238
227,398,137,18.22,5.4885,45.5238
227,648,139,18.64,5.3648,45.6974
227,4003,139,18.64,5.3648,45.6974
227,4014,139,18.64,5.3648,45.6974
227,17,139,18.22,5.4885,45.7928
227,175,139,18.22,5.4885,45.7928
227,19,139,18.22,5.4885,45.8125
223,223,69,24.03,4.1615,36.1193
223,223,4004,24.03,4.1615,36.1193
223,223,4016,24.03,4.1615,36.1193
223,223,13,23.37,4.279,37.1233
223,223,187,23.37,4.279,37.1233
223,223,548,23.37,4.279,37.1426
223,223,213,23.37,4.279,37.152
223,223,7,21.23,4.7103,37.3018
223,223,5,20.87,4.7916,37.4746
223,69,4004,19.6,5.102,44.2496
223,69,4016,19.6,5.102,44.2496
223,4004,4016,19.6,5.102,44.2496
223,69,13,19.03,5.2549,45.5558
223,69,187,19.03,5.2549,45.5558
223,4004,13,19.03,5.2549,45.5558
223,4004,187,19.03,5.2549,45.5558
223,4016,13,19.03,5.2549,45.5558
223,4016,187,19.03,5.2549,45.5558
223,69,548,19.03,5.2549,45.5805
223,4004,548,19.03,5.2549,45.5805
223,4016,548,19.03,5.2549,45.5805
223,69,213,19.03,5.2549,45.5931
223,4004,213,19.03,5.2549,45.5931
223,4016,213,19.03,5.2549,45.5931
223,7,69,17.19,5.8173,45.8037
223,7,4004,17.19,5.8173,45.8037
223,7,4016,17.19,5.8173,45.8037
223,7,5,16.88,5.9242,46.0364
223,69,5,16.88,5.9242,46.0364
223,4004,5,16.88,5.9242,46.0364
223,4016,5,16.88,5.9242,46.0364
223,7,13,16.75,5.9701,47.1095
223,7,187,16.75,5.9701,47.1095
223,7,548,16.75,5.9701,47.1345
223,7,213,16.75,5.9701,47.1471
223,5,13,16.17,6.1843,47.574
223,5,187,16.17,6.1843,47.574
223,5,548,16.17,6.1843,47.5987
223,5,213,16.17,6.1843,47.6111
223,13,187,17.98,5.5617,48.1766
223,13,548,17.98,5.5617,48.2016
223,187,548,17.98,5.5617,48.2016
223,13,213,17.98,5.5617,48.2138
223,187,213,17.98,5.5617,48.2138
223,548,213,17.98,5.5617,48.2639
223,223,50,15.14,6.605,67.2647
223,223,179,15.14,6.605,67.2647
223,223,622,15.14,6.605,67.2647
223,223,630,15.14,6.605,67.2647
223,223,4008,15.14,6.605,67.2647
241,241,4015,29.92,3.3422,26.8586
241,241,7,27.37,3.6536,26.8912
241,241,1,27.03,3.6996,26.8983
241,241,12,28.91,3.459,27.7972
241,241,39,28.91,3.459,27.7972
241,241,191,28.91,3.459,27.7972
241,7,4015,22.5,4.4444,32.5161
241,7,1,22.19,4.5065,32.5234
241,4015,1,22.19,4.5065,32.5234
241,4015,12,23.85,4.1929,33.695
241,4015,39,23.85,4.1929,33.695
241,4015,191,23.85,4.1929,33.695
241,7,12,21.76,4.5956,33.7289
241,7,39,21.76,4.5956,33.7289
241,7,191,21.76,4.5956,33.7289
241,1,12,21.2,4.717,33.7445
241,1,39,21.2,4.717,33.7445
241,1,191,21.2,4.717,33.7445
241,241,16,18.37,5.4437,35.8783
241,241,129,18.37,5.4437,35.8783
241,241,355,18.37,5.4437,35.8783
241,241,634,18.37,5.4437,35.8783
241,241,4003,18.37,5.4437,35.8783
241,241,4014,18.37,5.4437,35.8783
241,241,17,18.2,5.4945,35.9626
241,241,175,18.2,5.4945,35.9626
241,241,19,18.2,5.4945,35.9703
241,241,348,18.2,5.4945,35.9741
241,241,398,18.2,5.4945,35.9741
241,12,39,22.24,4.4964,36.134
241,12,191,22.24,4.4964,36.134
241,39,191,22.24,4.4964,36.134
241,241,2,16.16,6.1881,37.0655
241,16,634,14.83,6.7431,43.7054
241,16,4003,14.83,6.7431,43.7054
241,16,4014,14.83,6.7431,43.7054
241,16,4015,14.83,6.7431,43.7054
241,129,634,14.83,6.7431,43.7054
241,129,4003,14.83,6.7431,43.7054
241,129,4014,14.83,6.7431,43.7054
241,129,4015,14.83,6.7431,43.7054
241,355,634,14.83,6.7431,43.7054
241,355,4003,14.83,6.7431,43.7054
241,355,4014,14.83,6.7431,43.7054
241,355,4015,14.83,6.7431,43.7054
241,634,4003,14.83,6.7431,43.7054
241,634,4014,14.83,6.7431,43.7054
241,634,4015,14.83,6.7431,43.7054
241,4003,4015,14.83,6.7431,43.7054
241,4014,4015,14.83,6.7431,43.7054
263,2,81,2.0,50.0,435.985
263,2,263,2.0,50.0,435.985
263,2,535,2.0,50.0,435.985
263,2,4018,2.0,50.0,435.985
263,138,7,2.0,50.0,436.155
263,2,167,2.0,50.0,436.31
263,2,199,2.0,50.0,436.31
263,2,320,2.0,50.0,436.31
263,2,142,2.0,50.0,436.49
263,2,347,2.0,50.0,436.58
263,336,7,2.0,50.0,436.65
263,4,16,2.0,50.0,436.805
263,4,81,2.0,50.0,436.805
263,4,129,2.0,50.0,436.805
263,4,263,2.0,50.0,436.805
263,4,355,2.0,50.0,436.805
263,4,535,2.0,50.0,436.805
263,2,14,2.0,50.0,437.03
263,2,67,2.0,50.0,437.03
263,2,221,2.0,50.0,437.03
263,445,7,2.0,50.0,437.15
263,22,7,2.0,50.0,437.41
263,49,7,2.0,50.0,437.41
263,7,81,2.0,50.0,438.185
263,7,263,2.0,50.0,438.185
263,7,535,2.0,50.0,438.185
263,7,4006,2.0,50.0,438.185
263,7,272,2.0,50.0,439.98
263,138,167,2.0,50.0,448.085
263,138,199,2.0,50.0,448.085
263,138,320,2.0,50.0,448.085
263,138,16,2.0,50.0,448.115
263,138,81,2.0,50.0,448.115
263,138,129,2.0,50.0,448.115
263,138,263,2.0,50.0,448.115
263,138,355,2.0,50.0,448.115
263,138,535,2.0,50.0,448.115
263,138,4018,2.0,50.0,448.115
263,138,142,2.0,50.0,448.275
263,138,347,2.0,50.0,448.37
263,336,167,2.0,50.0,448.61
263,336,199,2.0,50.0,448.61
263,336,320,2.0,50.0,448.61
263,336,16,2.0,50.0,448.645
263,336,81,2.0,50.0,448.645
263,336,129,2.0,50.0,448.645
263,336,263,2.0,50.0,448.645
263,336,355,2.0,50.0,448.645
263,336,535,2.0,50.0,448.645
263,336,4018,2.0,50.0,448.645
222,222,4005,20.22,4.9456,47.1266
222,222,7,19.0,5.2632,47.2804
222,222,3,18.83,5.3107,47.329
222,222,30,19.75,5.0633,48.2482
222,222,38,19.75,5.0633,48.2482
222,222,130,19.75,5.0633,48.2482
222,222,225,19.75,5.0633,48.2482
222,222,293,19.75,5.0633,48.2482
222,7,4005,15.31,6.5317,58.5306
222,7,3,15.17,6.592,58.5594
222,4005,3,15.17,6.592,58.5594
222,4005,30,15.93,6.2775,59.8183
222,4005,38,15.93,6.2775,59.8183
222,4005,130,15.93,6.2775,59.8183
222,4005,225,15.93,6.2775,59.8183
222,4005,293,15.93,6.2775,59.8183
222,7,30,14.96,6.6845,59.9807
222,7,38,14.96,6.6845,59.9807
222,7,130,14.96,6.6845,59.9807
222,7,225,14.96,6.6845,59.9807
222,7,293,14.96,6.6845,59.9807
222,3,30,14.69,6.8074,60.0379
222,3,38,14.69,6.8074,60.0379
222,3,130,14.69,6.8074,60.0379
222,3,225,14.69,6.8074,60.0379
222,3,293,14.69,6.8074,60.0379
222,30,38,15.19,6.5833,62.7323
222,30,130,15.19,6.5833,62.7323
222,30,225,15.19,6.5833,62.7323
222,30,293,15.19,6.5833,62.7323
222,38,130,15.19,6.5833,62.7323
222,38,225,15.19,6.5833,62.7323
222,38,293,15.19,6.5833,62.7323
222,130,225,15.19,6.5833,62.7323
222,130,293,15.19,6.5833,62.7323
222,225,293,15.19,6.5833,62.7323
222,222,146,13.48,7.4184,79.9355
222,222,140,13.48,7.4184,80.46
222,222,196,13.48,7.4184,80.5379
222,222,135,11.75,8.5106,84.9741
222,222,41,9.29,10.7643,90.7517
222,222,533,9.29,10.7643,90.7517
222,222,628,9.29,10.7643,90.7517
222,222,40,9.18,10.8932,91.4397
222,222,75,9.18,10.8932,91.4397
222,222,15,9.23,10.8342,91.5457
222,222,148,9.23,10.8342,91.575
222,222,144,9.18,10.8932,91.7284
222,222,153,9.18,10.8932,91.7284
222,222,240,9.18,10.8932,91.7284
240,240,41,23.78,4.2052,27.3737
240,240,40,23.13,4.3234,27.965
240,240,75,23.13,4.3234,27.965
240,240,144,23.13,4.3234,28.2521
240,240,153,23.13,4.3234,28.2521
240,240,3,16.9,5.9172,32.3416
240,240,6,16.8,5.9524,32.3906
240,41,40,18.83,5.3107,34.0538
240,41,75,18.83,5.3107,34.0538
240,41,144,18.83,5.3107,34.4282
240,41,153,18.83,5.3107,34.4282
240,40,75,17.8,5.618,35.59
240,40,144,17.8,5.618,35.9636
240,40,153,17.8,5.618,35.9636
240,75,144,17.8,5.618,35.9636
240,75,153,17.8,5.618,35.9636
240,144,153,17.8,5.618,36.7119
240,41,3,13.54,7.3855,39.748
240,41,6,13.46,7.4294,39.8186
240,3,40,13.16,7.5988,40.5434
240,3,75,13.16,7.5988,40.5434
240,6,40,13.0,7.6923,40.6869
240,6,75,13.0,7.6923,40.6869
240,3,144,13.16,7.5988,40.9173
240,3,153,13.16,7.5988,40.9173
240,6,144,13.0,7.6923,41.0615
240,6,153,13.0,7.6923,41.0615
240,3,6,11.02,9.0744,49.5063
240,240,169,16.56,6.0386,50.9658
240,240,146,16.23,6.1614,52.2481
240,240,140,16.23,6.1614,52.7668
240,41,169,13.28,7.5301,63.7649
240,240,135,11.46,8.726,63.8569
240,169,40,13.0,7.6923,64.6538
240,169,75,13.0,7.6923,64.6538
240,169,144,13.0,7.6923,65.0284
240,169,153,13.0,7.6923,65.0284
240,41,146,13.0,7.6923,65.4415
240,169,146,13.0,7.6923,65.4415
240,41,140,13.0,7.6923,66.1161
240,169,140,13.0,7.6923,66.1161
240,40,146,12.48,8.0128,67.1969
240,75,146,12.48,8.0128,67.1969
240,40,140,12.48,8.0128,67.8708
240,75,140,12.48,8.0128,67.8708
240,144,146,12.48,8.0128,67.9477
240,153,146,12.48,8.0128,67.9477
240,144,140,12.48,8.0128,68.6224
240,153,140,12.48,8.0128,68.6224
240,240,50,8.98,11.1359,75.478
261,261,271,28.72,3.4819,10.054
261,261,354,28.72,3.4819,10.054
261,261,1,25.13,3.9793,10.3633
261,261,3,25.13,3.9793,10.3716
261,261,18,27.75,3.6036,10.4054
261,261,21,27.75,3.6036,10.4054
261,261,198,27.75,3.6036,10.4054
261,271,354,23.74,4.2123,12.163
261,271,1,20.58,4.8591,12.5617
261,354,1,20.58,4.8591,12.5617
261,271,3,20.58,4.8591,12.5724
261,354,3,20.58,4.8591,12.5724
261,271,18,22.89,4.3687,12.6146
261,271,21,22.89,4.3687,12.6146
261,271,198,22.89,4.3687,12.6146
261,354,18,22.89,4.3687,12.6146
261,354,21,22.89,4.3687,12.6146
261,354,198,22.89,4.3687,12.6146
261,3,1,20.21,4.948,12.6283
261,1,18,19.76,5.0607,13.0409
261,1,21,19.76,5.0607,13.0409
261,1,198,19.76,5.0607,13.0409
261,3,18,19.76,5.0607,13.0622
261,3,21,19.76,5.0607,13.0622
261,3,198,19.76,5.0607,13.0622
261,18,21,21.34,4.686,13.5308
261,18,198,21.34,4.686,13.5308
261,21,198,21.34,4.686,13.5308
261,261,24,19.8,5.0505,35.5934
261,261,27,19.8,5.0505,35.5934
261,261,34,19.8,5.0505,35.5934
261,261,122,19.8,5.0505,35.5934
261,261,149,19.8,5.0505,35.5934
261,261,300,19.8,5.0505,35.5934
261,261,342,19.8,5.0505,35.5934
261,261,384,19.8,5.0505,35.5934
261,261,516,19.8,5.0505,35.5934
261,24,271,16.37,6.1087,43.0511
261,24,354,16.37,6.1087,43.0511
261,27,271,16.37,6.1087,43.0511
261,27,354,16.37,6.1087,43.0511
261,34,271,16.37,6.1087,43.0511
261,34,354,16.37,6.1087,43.0511
261,122,271,16.37,6.1087,43.0511
261,122,354,16.37,6.1087,43.0511
261,149,271,16.37,6.1087,43.0511
261,149,354,16.37,6.1087,43.0511
261,271,300,16.37,6.1087,43.0511
261,271,342,16.37,6.1087,43.0511
261,271,384,16.37,6.1087,43.0511
248,248,23,23.85,4.1929,18.694
248,248,26,23.85,4.1929,18.694
248,248,152,23.85,4.1929,18.694
248,248,351,23.85,4.1929,18.9834
248,248,3,21.21,4.7148,19.0586
248,248,5,21.1,4.7393,19.1695
248,3,5,16.81,5.9488,23.7429
248,3,23,16.6,6.0241,24.1958
248,3,26,16.6,6.0241,24.1958
248,3,152,16.6,6.0241,24.1958
248,23,26,18.34,5.4526,24.3104
248,23,152,18.34,5.4526,24.3104
248,26,152,18.34,5.4526,24.3104
248,5,23,16.43,6.0864,24.4698
248,5,26,16.43,6.0864,24.4698
248,5,152,16.43,6.0864,24.4698
248,3,351,16.6,6.0241,24.5723
248,23,351,18.34,5.4526,24.6866
248,26,351,18.34,5.4526,24.6866
248,152,351,18.34,5.4526,24.6866
248,5,351,16.43,6.0864,24.8441
248,248,146,15.73,6.3573,49.0103
248,248,162,15.73,6.3573,49.3384
248,248,140,15.73,6.3573,49.3791
248,248,195,15.73,6.3573,49.4204
248,248,24,12.51,7.9936,51.3821
248,248,37,12.51,7.9936,51.3821
248,248,102,12.51,7.9936,51.3821
248,248,122,12.51,7.9936,51.3821
248,248,300,12.51,7.9936,51.3821
248,248,342,12.51,7.9936,51.3821
248,248,384,12.51,7.9936,51.3821
248,248,603,12.51,7.9936,51.3821
248,248,204,12.3,8.1301,52.2448
248,248,25,12.35,8.0972,52.2456
248,248,51,12.35,8.0972,52.2456
248,248,341,12.3,8.1301,52.2733
248,248,135,13.31,7.5131,53.2544
248,248,41,12.45,8.0321,53.7693
248,248,50,12.45,8.0321,53.7693
248,248,179,12.45,8.0321,53.7693
248,248,560,12.45,8.0321,53.7693
248,248,630,12.45,8.0321,53.7693
248,248,644,12.45,8.0321,53.7693
248,248,40,12.3,8.1301,54.4034
248,248,75,12.3,8.1301,54.4034
248,248,144,12.3,8.1301,54.6083
248,248,153,12.3,8.1301,54.6083
248,248,240,12.3,8.1301,54.6083
248,248,4,10.82,9.2421,56.6319
272,272,4006,22.24,4.4964,30.0036
272,272,22,21.83,4.5809,30.5193
272,272,49,21.83,4.5809,30.5193
272,272,138,21.67,4.6147,30.5821
272,272,336,21.67,4.6147,30.6398
272,272,445,21.67,4.6147,30.6979
272,272,2,19.43,5.1467,31.6965
272,272,4,19.33,5.1733,31.9332
272,4006,22,17.7,5.6497,36.5327
272,4006,49,17.7,5.6497,36.5327
272,4006,138,17.56,5.6948,36.6204
272,4006,336,17.56,5.6948,36.6956
272,4006,445,17.56,5.6948,36.7708
272,22,49,17.04,5.8685,37.87
272,22,138,16.91,5.9137,37.9589
272,49,138,16.91,5.9137,37.9589
272,22,336,16.91,5.9137,38.034
272,49,336,16.91,5.9137,38.034
272,4006,2,15.66,6.3857,38.0747
272,22,445,16.91,5.9137,38.1091
272,49,445,16.91,5.9137,38.1091
272,138,336,16.66,6.0024,38.1999
272,138,445,16.66,6.0024,38.2749
272,4006,4,15.57,6.4226,38.3866
272,2,4,15.37,6.5062,38.4035
272,336,445,16.66,6.0024,38.4256
272,2,22,15.29,6.5402,38.7546
272,2,49,15.29,6.5402,38.7546
272,2,138,15.19,6.5833,38.8316
272,2,336,15.19,6.5833,38.9066
272,2,445,15.19,6.5833,38.9817
272,4,22,15.14,6.605,39.3625
272,4,49,15.14,6.605,39.3625
272,4,138,15.04,6.6489,39.4399
272,4,336,15.04,6.6489,39.5151
272,4,445,15.04,6.6489,39.5902
272,272,27,15.98,6.2578,41.1801
272,272,149,15.98,6.2578,41.1801
272,272,4003,15.98,6.2578,41.1801
272,272,4014,15.98,6.2578,41.1801
272,272,17,15.88,6.2972,41.2662
272,272,175,15.88,6.2972,41.2662
272,272,19,15.88,6.2972,41.2712
272,272,348,15.88,6.2972,41.2737
272,272,398,15.88,6.2972,41.2737
272,272,1,13.83,7.2307,44.5389
272,272,4022,17.43,5.7372,47.8505
