result,left,right,rate,cross_times,wooparoo_get_time
195,677,162,20.62,4.8497,48.2797
195,675,162,19.42,5.1493,50.8257
195,419,6,18.64,5.3648,52.9028
195,419,5,18.64,5.3648,53.0343
195,169,5,18.64,5.3648,53.0343
195,179,135,18.46,5.4171,53.9754
195,419,135,18.46,5.4171,53.9754
195,50,135,18.46,5.4171,53.9754
195,630,135,18.46,5.4171,53.9754
195,6,162,17.65,5.6657,55.9312
195,677,6,14.58,6.8587,75.7708
195,195,23,10.38,9.6339,81.7282
195,195,26,10.38,9.6339,81.7282
195,195,152,10.38,9.6339,81.7282
195,195,248,10.38,9.6339,81.7282
195,195,351,10.38,9.6339,82.1329
192,192,2,16.53,6.0496,42.3526
192,192,6,16.43,6.0864,42.4289
192,192,45,18.97,5.2715,42.7461
192,192,491,18.97,5.2715,42.8615
192,192,159,18.97,5.2715,42.977
192,192,529,18.97,5.2715,42.977
192,192,10,18.81,5.3163,43.0604
192,192,678,17.87,5.596,47.4479
192,2,6,12.94,7.728,52.4268
192,2,45,12.87,7.77,53.3962
192,6,45,12.72,7.8616,53.543
192,2,491,12.87,7.77,53.5462
192,6,491,12.72,7.8616,53.6924
192,2,159,12.87,7.77,53.6961
192,2,529,12.87,7.77,53.6961
192,2,10,12.77,7.8309,53.821
192,6,159,12.72,7.8616,53.8417
192,6,529,12.72,7.8616,53.8417
192,6,10,12.62,7.9239,53.9729
192,192,675,13.75,7.2727,54.6762
192,45,491,14.59,6.854,55.1281
192,45,159,14.59,6.854,55.2782
192,45,529,14.59,6.854,55.2782
192,45,10,14.47,6.9109,55.3764
192,491,159,14.59,6.854,55.5784
192,491,529,14.59,6.854,55.5784
192,491,10,14.47,6.9109,55.6763
192,529,159,14.59,6.854,55.8786
192,529,10,14.47,6.9109,55.9762
192,159,10,14.47,6.9109,55.9762
192,678,45,13.88,7.2046,61.0064
192,678,491,13.88,7.2046,61.157
192,678,159,13.88,7.2046,61.3075
192,678,529,13.88,7.2046,61.3075
192,678,10,13.77,7.2622,61.4106
192,192,16,13.74,7.278,67.0289
192,192,129,13.74,7.278,67.0289
192,192,355,13.74,7.278,67.0289
192,192,567,13.74,7.278,67.0289
192,192,15,13.62,7.3421,67.816
192,192,148,13.62,7.3421,67.8447
192,6,678,10.77,9.2851,68.1693
192,192,120,13.5,7.4074,68.1762
192,192,7,12.2,8.1967,68.5777
192,45,675,10.58,9.4518,70.4594
192,491,675,10.58,9.4518,70.759
192,675,159,10.58,9.4518,70.984
192,675,529,10.58,9.4518,70.984
192,675,10,10.51,9.5147,71.1053
192,192,150,13.3,7.5188,79.606
202,181,56,4.0,25.0,238.245
202,52,56,4.0,25.0,238.245
202,194,56,4.0,25.0,238.245
202,87,56,4.0,25.0,238.245
202,333,56,4.0,25.0,238.325
202,338,56,4.0,25.0,238.4875
202,357,56,4.0,25.0,238.5675
202,5,202,4.0,25.0,238.7525
202,5,297,4.0,25.0,238.7525
202,5,309,4.0,25.0,238.7525
202,5,322,4.0,25.0,238.7525
202,5,635,4.0,25.0,238.7525
202,5,108,4.0,25.0,238.8625
202,5,133,4.0,25.0,238.95
202,56,517,4.0,25.0,238.98
202,1,202,4.0,25.0,239.0025
202,1,297,4.0,25.0,239.0025
202,1,309,4.0,25.0,239.0025
202,1,322,4.0,25.0,239.0025
202,5,280,4.0,25.0,239.035
202,1,74,4.0,25.0,239.3
202,1,158,4.0,25.0,239.3
202,1,298,4.0,25.0,239.3
202,1,310,4.0,25.0,239.3
202,1,397,4.0,25.0,239.33
202,56,98,4.0,25.0,239.49
202,56,171,4.0,25.0,239.49
202,56,200,4.0,25.0,239.49
202,56,202,4.0,25.0,239.49
202,56,297,4.0,25.0,239.49
202,56,309,4.0,25.0,239.49
202,56,322,4.0,25.0,239.49
202,1,378,4.0,25.0,239.6825
202,56,35,4.0,25.0,239.7
202,56,93,4.0,25.0,239.7
202,1,286,4.0,25.0,240.035
202,181,202,4.0,25.0,245.4625
202,181,297,4.0,25.0,245.4625
202,181,309,4.0,25.0,245.4625
202,181,322,4.0,25.0,245.4625
202,181,635,4.0,25.0,245.4625
202,52,202,4.0,25.0,245.4625
202,52,297,4.0,25.0,245.4625
202,52,309,4.0,25.0,245.4625
202,52,322,4.0,25.0,245.4625
202,52,635,4.0,25.0,245.4625
202,194,202,4.0,25.0,245.4625
202,194,297,4.0,25.0,245.4625
202,194,309,4.0,25.0,245.4625
202,194,322,4.0,25.0,245.4625
194,194,98,12.62,7.9239,41.9975
194,194,171,12.62,7.9239,41.9975
194,194,200,12.62,7.9239,41.9975
194,194,52,12.44,8.0386,42.3972
194,194,87,12.44,8.0386,42.3972
194,194,181,12.44,8.0386,42.3972
194,194,333,12.44,8.0386,42.4261
194,194,338,12.44,8.0386,42.484
194,194,357,12.44,8.0386,42.5129
194,194,517,12.44,8.0386,42.6866
194,194,1,11.68,8.5616,42.7104
194,194,5,11.64,8.5911,42.8713
194,194,35,12.44,8.0386,43.2075
194,194,93,12.44,8.0386,43.2075
194,194,680,12.14,8.2372,46.1852
194,194,675,10.6,9.434,51.7445
194,98,171,10.0,10.0,53.5
194,98,200,10.0,10.0,53.5
194,200,171,10.0,10.0,53.5
194,98,52,9.85,10.1523,54.0468
194,98,87,9.85,10.1523,54.0468
194,98,181,9.85,10.1523,54.0468
194,200,52,9.85,10.1523,54.0468
194,200,87,9.85,10.1523,54.0468
194,200,181,9.85,10.1523,54.0468
194,171,52,9.85,10.1523,54.0468
194,171,87,9.85,10.1523,54.0468
194,171,181,9.85,10.1523,54.0468
194,98,333,9.85,10.1523,54.0843
194,200,333,9.85,10.1523,54.0843
194,171,333,9.85,10.1523,54.0843
194,98,338,9.85,10.1523,54.1595
194,200,338,9.85,10.1523,54.1595
194,171,338,9.85,10.1523,54.1595
194,98,357,9.85,10.1523,54.197
194,200,357,9.85,10.1523,54.197
194,171,357,9.85,10.1523,54.197
194,98,517,9.85,10.1523,54.4224
194,200,517,9.85,10.1523,54.4224
194,171,517,9.85,10.1523,54.4224
194,98,1,9.23,10.8342,54.4982
194,200,1,9.23,10.8342,54.4982
194,171,1,9.23,10.8342,54.4982
194,1,5,9.13,10.9529,54.6484
194,98,5,9.2,10.8696,54.6502
194,200,5,9.2,10.8696,54.6502
194,171,5,9.2,10.8696,54.6502
194,1,52,9.07,11.0254,55.0245
194,1,87,9.07,11.0254,55.0245
194,1,181,9.07,11.0254,55.0245
198,198,271,28.72,3.4819,10.054
198,198,354,28.72,3.4819,10.054
198,198,1,25.13,3.9793,10.3633
198,198,3,25.13,3.9793,10.3716
198,198,18,27.75,3.6036,10.4054
198,198,21,27.75,3.6036,10.4054
198,198,261,27.75,3.6036,10.4054
198,354,271,23.74,4.2123,12.163
198,354,1,20.58,4.8591,12.5617
198,271,1,20.58,4.8591,12.5617
198,354,3,20.58,4.8591,12.5724
198,271,3,20.58,4.8591,12.5724
198,354,18,22.89,4.3687,12.6146
198,354,21,22.89,4.3687,12.6146
198,354,261,22.89,4.3687,12.6146
198,271,18,22.89,4.3687,12.6146
198,271,21,22.89,4.3687,12.6146
198,271,261,22.89,4.3687,12.6146
198,1,3,20.21,4.948,12.6179
198,1,18,19.76,5.0607,13.0409
198,1,21,19.76,5.0607,13.0409
198,1,261,19.76,5.0607,13.0409
198,3,18,19.76,5.0607,13.0622
198,3,21,19.76,5.0607,13.0622
198,3,261,19.76,5.0607,13.0622
198,18,21,21.34,4.686,13.5308
198,18,261,21.34,4.686,13.5308
198,21,261,21.34,4.686,13.5308
198,198,680,26.21,3.8153,14.439
198,354,680,21.53,4.6447,17.8598
198,271,680,21.53,4.6447,17.8598
198,18,680,20.16,4.9603,18.7723
198,21,680,20.16,4.9603,18.7723
198,261,680,20.16,4.9603,18.7723
198,198,675,20.41,4.8996,19.862
198,3,680,16.43,6.0864,24.7503
198,354,675,16.52,6.0533,24.9099
198,271,675,16.52,6.0533,24.9099
198,18,675,15.7,6.3694,25.8203
198,21,675,15.7,6.3694,25.8203
198,261,675,15.7,6.3694,25.8203
198,198,24,19.8,5.0505,35.5934
198,198,27,19.8,5.0505,35.5934
198,198,34,19.8,5.0505,35.5934
198,198,122,19.8,5.0505,35.5934
198,198,149,19.8,5.0505,35.5934
198,198,300,19.8,5.0505,35.5934
198,198,342,19.8,5.0505,35.5934
198,198,384,19.8,5.0505,35.5934
198,198,516,19.8,5.0505,35.5934
199,199,4018,13.7,7.2993,61.7696
199,199,167,13.48,7.4184,62.615
199,199,320,13.48,7.4184,62.615
199,199,142,13.48,7.4184,62.6736
199,199,347,13.48,7.4184,62.7025
199,199,14,13.48,7.4184,62.8479
199,199,67,13.48,7.4184,62.8479
199,199,221,13.48,7.4184,62.8479
199,199,361,13.48,7.4184,63.2849
199,199,7,12.73,7.8555,64.1025
199,199,4,12.6,7.9365,64.4388
199,199,675,11.43,8.7489,71.7305
199,4018,167,10.7,9.3458,79.2982
199,4018,320,10.7,9.3458,79.2982
199,4018,142,10.7,9.3458,79.3739
199,4018,347,10.7,9.3458,79.4122
199,4018,14,10.7,9.3458,79.601
199,4018,67,10.7,9.3458,79.601
199,4018,221,10.7,9.3458,79.601
199,4018,361,10.7,9.3458,80.1692
199,4018,7,10.1,9.901,81.112
199,320,167,10.36,9.6525,81.4719
199,320,142,10.36,9.6525,81.5482
199,167,142,10.36,9.6525,81.5482
199,4018,4,9.99,10.01,81.5645
199,7,4,9.99,10.01,81.5645
199,320,347,10.36,9.6525,81.5858
199,167,347,10.36,9.6525,81.5858
199,142,347,10.36,9.6525,81.7364
199,320,14,10.36,9.6525,81.775
199,320,67,10.36,9.6525,81.775
199,320,221,10.36,9.6525,81.775
199,167,14,10.36,9.6525,81.775
199,167,67,10.36,9.6525,81.775
199,167,221,10.36,9.6525,81.775
199,142,14,10.36,9.6525,81.9256
199,142,67,10.36,9.6525,81.9256
199,142,221,10.36,9.6525,81.9256
199,347,14,10.36,9.6525,82.0009
199,347,67,10.36,9.6525,82.0009
199,347,221,10.36,9.6525,82.0009
199,7,167,9.95,10.0503,82.1783
199,7,320,9.95,10.0503,82.1783
199,7,142,9.95,10.0503,82.2527
199,7,347,9.95,10.0503,82.2898
199,320,361,10.36,9.6525,82.3435
199,167,361,10.36,9.6525,82.3435
199,14,67,10.36,9.6525,82.3773
199,14,221,10.36,9.6525,82.3773
199,221,67,10.36,9.6525,82.3773
206,206,278,23.84,4.1946,46.805
206,206,647,23.84,4.1946,46.805
206,206,59,23.84,4.1946,46.9774
206,206,218,23.84,4.1946,46.9774
206,206,6,18.3,5.4645,51.0423
206,206,56,18.18,5.5006,51.7397
206,206,679,22.12,4.5208,52.9851
206,278,647,18.35,5.4496,60.3603
206,278,59,18.35,5.4496,60.5843
206,278,218,18.35,5.4496,60.5843
206,647,59,18.35,5.4496,60.5843
206,647,218,18.35,5.4496,60.5843
206,218,59,18.35,5.4496,61.0328
206,6,56,14.16,7.0621,63.9071
206,6,278,14.16,7.0621,64.4685
206,6,647,14.16,7.0621,64.4685
206,6,59,14.16,7.0621,64.6931
206,6,218,14.16,7.0621,64.6931
206,206,675,15.02,6.6578,64.9462
206,56,278,13.98,7.1531,66.2699
206,56,647,13.98,7.1531,66.2699
206,56,59,13.98,7.1531,66.4945
206,56,218,13.98,7.1531,66.4945
206,679,278,17.24,5.8005,68.1257
206,679,647,17.24,5.8005,68.1257
206,679,59,17.24,5.8005,68.3502
206,679,218,17.24,5.8005,68.3502
206,6,679,11.78,8.489,81.0012
206,675,278,11.56,8.6505,83.6737
206,675,647,11.56,8.6505,83.6737
206,675,59,11.56,8.6505,83.8977
206,675,218,11.56,8.6505,83.8977
206,206,41,10.71,9.3371,87.7846
206,206,77,10.71,9.3371,87.7846
206,206,209,10.71,9.3371,87.7846
206,206,311,10.71,9.3371,87.7846
206,206,643,10.71,9.3371,87.7846
206,206,40,10.56,9.4697,88.5777
206,206,75,10.56,9.4697,88.5777
206,206,144,10.56,9.4697,88.8665
206,206,153,10.56,9.4697,88.8665
206,206,240,10.56,9.4697,88.8665
206,206,15,11.43,8.7489,99.3534
206,206,148,11.43,8.7489,99.3823
206,206,120,11.35,8.8106,99.6602
206,206,374,11.35,8.8106,100.0637
206,206,58,11.35,8.8106,100.1219
206,206,125,11.35,8.8106,100.1219
206,206,217,11.35,8.8106,100.1219
206,206,633,8.84,11.3122,101.4014
204,204,37,22.69,4.4072,28.6314
204,204,341,22.11,4.5228,29.2381
204,204,25,22.27,4.4903,29.2543
204,204,51,22.27,4.4903,29.2543
204,204,399,22.11,4.5228,29.4688
204,204,429,22.11,4.5228,29.4977
204,204,5,19.1,5.2356,31.0586
204,204,4,19.1,5.2356,31.1749
204,204,675,17.22,5.8072,36.2985
204,37,341,17.92,5.5804,36.5153
204,37,25,18.06,5.5371,36.5282
204,37,51,18.06,5.5371,36.5282
204,37,399,17.92,5.5804,36.8156
204,37,429,17.92,5.5804,36.853
204,341,25,17.13,5.8377,38.1073
204,341,51,17.13,5.8377,38.1073
204,51,25,17.39,5.7504,38.128
204,341,399,17.01,5.8789,38.3798
204,51,399,17.26,5.7937,38.4151
204,25,399,17.26,5.7937,38.4151
204,341,429,17.01,5.8789,38.4168
204,51,429,17.26,5.7937,38.4528
204,25,429,17.26,5.7937,38.4528
204,37,5,15.37,6.5062,38.8752
204,399,429,17.01,5.8789,39.0171
204,37,4,15.37,6.5062,39.0261
204,5,4,15.02,6.6578,39.3323
204,5,341,14.85,6.734,39.8296
204,5,25,14.95,6.689,39.831
204,5,51,14.95,6.689,39.831
204,5,399,14.85,6.734,40.1313
204,4,341,14.85,6.734,40.1313
204,4,25,14.95,6.689,40.132
204,4,51,14.95,6.689,40.132
204,5,429,14.85,6.734,40.169
204,4,399,14.85,6.734,40.433
204,4,429,14.85,6.734,40.4707
204,37,675,13.79,7.2516,45.701
204,341,675,13.24,7.5529,47.2849
204,51,675,13.39,7.4683,47.3244
204,25,675,13.39,7.4683,47.3244
204,675,399,13.32,7.5075,47.6936
204,675,429,13.32,7.5075,47.7312
204,204,331,15.13,6.6094,62.0563
204,204,677,15.13,6.6094,62.0563
204,204,162,14.95,6.689,63.203
204,204,141,14.95,6.689,63.2438
204,204,195,14.95,6.689,63.2846
204,204,466,14.95,6.689,63.3863
204,204,24,10.17,9.8328,66.9073
203,203,658,26.8,3.7313,30.694
203,203,4007,26.8,3.7313,30.694
203,203,4020,26.8,3.7313,30.694
203,203,29,26.49,3.775,31.1298
203,203,28,25.96,3.8521,31.4455
203,203,2,22.75,4.3956,31.7881
203,203,5,22.62,4.4209,31.9052
203,203,166,25.96,3.8521,31.9077
203,203,367,25.96,3.8521,31.9366
203,203,678,24.62,4.0617,34.8059
203,658,4007,22.03,4.5393,37.9649
203,658,4020,22.03,4.5393,37.9649
203,4020,4007,22.03,4.5393,37.9649
203,658,29,21.76,4.5956,38.5281
203,4020,29,21.76,4.5956,38.5281
203,4007,29,21.76,4.5956,38.5281
203,658,28,21.29,4.697,38.9466
203,4020,28,21.29,4.697,38.9466
203,4007,28,21.29,4.697,38.9466
203,658,2,18.51,5.4025,39.3783
203,4020,2,18.51,5.4025,39.3783
203,4007,2,18.51,5.4025,39.3783
203,658,5,18.4,5.4348,39.5403
203,4020,5,18.4,5.4348,39.5403
203,4007,5,18.4,5.4348,39.5403
203,658,166,21.29,4.697,39.5478
203,4020,166,21.29,4.697,39.5478
203,4007,166,21.29,4.697,39.5478
203,658,367,21.29,4.697,39.5854
203,4020,367,21.29,4.697,39.5854
203,4007,367,21.29,4.697,39.5854
203,2,5,18.1,5.5249,39.5914
203,2,29,18.17,5.5036,39.9677
203,29,28,20.8,4.8077,40.064
203,5,29,17.95,5.571,40.295
203,2,28,17.84,5.6054,40.383
203,29,166,20.8,4.8077,40.6659
203,29,367,20.8,4.8077,40.7039
203,5,28,17.63,5.6721,40.707
203,2,166,17.84,5.6054,40.9839
203,203,675,18.85,5.305,41.0087
203,2,367,17.84,5.6054,41.0214
203,5,166,17.63,5.6721,41.3082
203,5,367,17.63,5.6721,41.3462
203,28,166,19.96,5.01,41.4988
203,28,367,19.96,5.01,41.5364
203,166,367,19.96,5.01,42.7388
203,658,678,20.13,4.9677,43.3015
203,4020,678,20.13,4.9677,43.3015
203,4007,678,20.13,4.9677,43.3015
208,39,677,3.0,33.3333,364.7563
208,191,677,3.0,33.3333,364.7563
208,447,677,3.0,33.3333,364.7563
208,12,677,3.0,33.3333,364.7563
208,241,677,3.0,33.3333,364.7563
208,4015,677,3.0,33.3333,364.8463
208,655,677,3.0,33.3333,364.8463
208,677,671,3.0,33.3333,364.8463
208,637,680,3.0,33.3333,365.1896
208,655,678,3.0,33.3333,373.623
208,528,680,3.0,33.3333,373.6663
208,480,680,3.0,33.3333,373.6663
208,181,485,3.0,33.3333,407.1696
208,52,485,3.0,33.3333,407.1696
208,194,485,3.0,33.3333,407.1696
208,87,485,3.0,33.3333,407.1696
208,333,485,3.0,33.3333,407.2296
208,338,485,3.0,33.3333,407.3496
208,357,485,3.0,33.3333,407.4096
208,17,637,3.0,33.3333,407.7463
208,175,637,3.0,33.3333,407.7463
208,19,637,3.0,33.3333,407.7596
208,348,637,3.0,33.3333,407.7629
208,646,637,3.0,33.3333,407.7629
208,398,637,3.0,33.3333,407.7629
208,517,485,3.0,33.3333,407.7696
208,28,671,3.0,33.3333,407.7696
208,203,671,3.0,33.3333,407.7696
208,17,676,3.0,33.3333,407.9029
208,175,676,3.0,33.3333,407.9029
208,19,676,3.0,33.3333,407.9163
208,348,676,3.0,33.3333,407.9229
208,646,676,3.0,33.3333,407.9229
208,398,676,3.0,33.3333,407.9229
208,665,12,3.0,33.3333,408.1063
208,665,39,3.0,33.3333,408.1063
208,665,191,3.0,33.3333,408.1063
208,665,241,3.0,33.3333,408.1063
208,665,447,3.0,33.3333,408.1063
208,648,13,3.0,33.3333,408.1496
208,648,187,3.0,33.3333,408.1496
208,648,548,3.0,33.3333,408.1663
208,648,213,3.0,33.3333,408.1729
208,648,223,3.0,33.3333,408.1729
208,29,671,3.0,33.3333,408.2796
208,637,118,3.0,33.3333,408.2829
208,637,413,3.0,33.3333,408.2829
208,637,462,3.0,33.3333,408.2829
208,637,469,3.0,33.3333,408.2829
208,637,481,3.0,33.3333,408.2829
209,3,77,4.0,25.0,137.9675
209,3,209,4.0,25.0,137.9675
209,3,311,4.0,25.0,137.9675
209,209,56,4.0,25.0,149.5
209,77,56,4.0,25.0,149.5
209,311,56,4.0,25.0,149.5
209,209,77,4.0,25.0,153.2775
209,209,311,4.0,25.0,153.2775
209,77,311,4.0,25.0,153.2775
209,18,56,4.0,25.0,178.44
209,261,56,4.0,25.0,178.44
209,198,56,4.0,25.0,178.44
209,21,56,4.0,25.0,178.44
209,1,77,4.0,25.0,178.5525
209,1,209,4.0,25.0,178.5525
209,1,311,4.0,25.0,178.5525
209,1,513,4.0,25.0,178.5525
209,1,530,4.0,25.0,178.5525
209,3,513,4.0,25.0,178.605
209,3,530,4.0,25.0,178.605
209,3,635,4.0,25.0,178.605
209,3,108,4.0,25.0,179.675
209,3,133,4.0,25.0,179.87
209,271,56,4.0,25.0,180.025
209,513,56,4.0,25.0,180.025
209,530,56,4.0,25.0,180.025
209,354,56,4.0,25.0,180.025
209,3,280,4.0,25.0,180.0675
209,18,77,4.0,25.0,181.565
209,18,209,4.0,25.0,181.565
209,18,311,4.0,25.0,181.565
209,18,513,4.0,25.0,181.565
209,18,530,4.0,25.0,181.565
209,18,635,4.0,25.0,181.565
209,261,77,4.0,25.0,181.565
209,261,209,4.0,25.0,181.565
209,261,311,4.0,25.0,181.565
209,261,513,4.0,25.0,181.565
209,261,530,4.0,25.0,181.565
209,261,635,4.0,25.0,181.565
209,198,77,4.0,25.0,181.565
209,198,209,4.0,25.0,181.565
209,198,311,4.0,25.0,181.565
209,198,513,4.0,25.0,181.565
209,198,530,4.0,25.0,181.565
209,198,635,4.0,25.0,181.565
209,21,77,4.0,25.0,181.565
209,21,209,4.0,25.0,181.565
209,21,311,4.0,25.0,181.565
209,21,513,4.0,25.0,181.565
213,213,69,24.03,4.1615,36.1193
213,213,4004,24.03,4.1615,36.1193
213,213,4016,24.03,4.1615,36.1193
213,213,13,23.37,4.279,37.1233
213,213,187,23.37,4.279,37.1233
213,213,548,23.37,4.279,37.1426
213,213,223,23.37,4.279,37.152
213,213,7,21.23,4.7103,37.3018
213,213,5,20.87,4.7916,37.4746
213,4004,69,19.6,5.102,44.2496
213,4004,4016,19.6,5.102,44.2496
213,4016,69,19.6,5.102,44.2496
213,213,675,17.81,5.6148,45.0307
213,4004,13,19.03,5.2549,45.5558
213,4004,187,19.03,5.2549,45.5558
213,4016,13,19.03,5.2549,45.5558
213,4016,187,19.03,5.2549,45.5558
213,69,13,19.03,5.2549,45.5558
213,69,187,19.03,5.2549,45.5558
213,4004,548,19.03,5.2549,45.5805
213,4016,548,19.03,5.2549,45.5805
213,69,548,19.03,5.2549,45.5805
213,4004,223,19.03,5.2549,45.5931
213,4016,223,19.03,5.2549,45.5931
213,69,223,19.03,5.2549,45.5931
213,4004,7,17.19,5.8173,45.8037
213,4016,7,17.19,5.8173,45.8037
213,7,69,17.19,5.8173,45.8037
213,4004,5,16.88,5.9242,46.0364
213,4016,5,16.88,5.9242,46.0364
213,7,5,16.88,5.9242,46.0364
213,69,5,16.88,5.9242,46.0364
213,7,13,16.75,5.9701,47.1095
213,7,187,16.75,5.9701,47.1095
213,7,548,16.75,5.9701,47.1345
213,7,223,16.75,5.9701,47.1471
213,5,13,16.17,6.1843,47.574
213,5,187,16.17,6.1843,47.574
213,5,548,16.17,6.1843,47.5987
213,5,223,16.17,6.1843,47.6111
213,187,13,17.98,5.5617,48.1766
213,187,548,17.98,5.5617,48.2016
213,13,548,17.98,5.5617,48.2016
213,187,223,17.98,5.5617,48.2138
213,13,223,17.98,5.5617,48.2138
213,548,223,17.98,5.5617,48.2639
213,4004,675,14.3,6.993,55.8307
213,4016,675,14.3,6.993,55.8307
213,69,675,14.3,6.993,55.8307
213,675,13,13.71,7.2939,58.422
210,210,4011,15.66,6.3857,45.1054
210,210,2,14.58,6.8587,45.1632
210,210,3,14.58,6.8587,45.1693
210,210,20,15.38,6.502,45.4659
210,210,48,15.38,6.502,45.4659
210,210,128,15.38,6.502,46.2474
210,210,296,15.38,6.502,46.2474
210,210,308,15.38,6.502,46.2474
210,210,366,15.38,6.502,46.2474
210,210,674,15.38,6.502,46.2474
210,210,678,14.92,6.7024,49.075
210,210,675,12.93,7.734,54.0011
210,4011,2,11.6,8.6207,57.838
210,4011,3,11.6,8.6207,57.8466
210,2,3,11.49,8.7032,57.851
210,4011,20,12.26,8.1566,58.2194
210,4011,48,12.26,8.1566,58.2194
210,2,20,11.35,8.8106,58.29
210,2,48,11.35,8.8106,58.29
210,3,20,11.35,8.8106,58.3068
210,3,48,11.35,8.8106,58.3068
210,48,20,11.83,8.4531,59.1091
210,4011,128,12.26,8.1566,59.2381
210,4011,296,12.26,8.1566,59.2381
210,4011,308,12.26,8.1566,59.2381
210,4011,366,12.26,8.1566,59.2381
210,4011,674,12.26,8.1566,59.2381
210,2,128,11.35,8.8106,59.3006
210,2,296,11.35,8.8106,59.3006
210,2,308,11.35,8.8106,59.3006
210,2,366,11.35,8.8106,59.3006
210,2,674,11.35,8.8106,59.3006
210,3,128,11.35,8.8106,59.3174
210,3,296,11.35,8.8106,59.3174
210,3,308,11.35,8.8106,59.3174
210,3,366,11.35,8.8106,59.3174
210,3,674,11.35,8.8106,59.3174
210,48,128,11.83,8.4531,60.1252
210,48,296,11.83,8.4531,60.1252
210,48,308,11.83,8.4531,60.1252
210,48,366,11.83,8.4531,60.1252
210,48,674,11.83,8.4531,60.1252
210,20,128,11.83,8.4531,60.1252
210,20,296,11.83,8.4531,60.1252
210,20,308,11.83,8.4531,60.1252
210,20,366,11.83,8.4531,60.1252
210,20,674,11.83,8.4531,60.1252
210,210,80,8.63,11.5875,61.6316
210,210,271,8.63,11.5875,61.6316
210,210,354,8.63,11.5875,61.6316
216,216,2,27.3,3.663,27.8729
216,216,56,26.79,3.7327,28.6197
216,216,57,26.79,3.7327,28.9071
216,216,126,26.79,3.7327,28.9071
216,216,678,29.7,3.367,34.8006
216,2,57,21.41,4.6707,34.871
216,2,126,21.41,4.6707,34.871
216,216,679,29.7,3.367,35.0394
216,56,57,20.62,4.8497,36.8097
216,56,126,20.62,4.8497,36.8097
216,57,126,20.62,4.8497,37.5575
216,678,679,23.67,4.2248,44.7009
216,678,57,23.26,4.2992,44.7981
216,678,126,23.26,4.2992,44.7981
216,679,57,23.26,4.2992,45.4198
216,679,126,23.26,4.2992,45.4198
216,216,675,18.96,5.2743,46.6343
216,2,56,15.45,6.4725,47.602
216,216,413,14.04,7.1225,50.2891
216,216,444,14.04,7.1225,50.2891
216,216,462,14.04,7.1225,50.2891
216,216,635,14.04,7.1225,50.2891
216,216,666,14.04,7.1225,50.2891
216,216,4003,14.04,7.1225,50.2891
216,216,4014,14.04,7.1225,50.2891
216,216,17,13.95,7.1685,50.3322
216,216,175,13.95,7.1685,50.3322
216,216,19,13.95,7.1685,50.3394
216,216,348,13.95,7.1685,50.3437
216,216,398,13.95,7.1685,50.3437
216,216,646,13.95,7.1685,50.3437
216,216,108,13.81,7.2411,51.3626
216,216,133,13.81,7.2411,51.4487
216,216,280,13.81,7.2411,51.5349
216,216,1,11.57,8.643,56.2884
216,2,679,15.16,6.5963,57.8515
216,678,56,14.92,6.7024,59.4476
216,675,57,14.6,6.8493,60.4855
216,675,126,14.6,6.8493,60.4855
216,444,413,11.19,8.9366,62.4668
216,444,462,11.19,8.9366,62.4668
216,444,635,11.19,8.9366,62.4668
216,444,666,11.19,8.9366,62.4668
216,444,4003,11.19,8.9366,62.4668
216,444,4014,11.19,8.9366,62.4668
216,4003,635,11.19,8.9366,62.4668
216,4003,666,11.19,8.9366,62.4668
216,635,413,11.19,8.9366,62.4668
216,635,462,11.19,8.9366,62.4668
216,635,666,11.19,8.9366,62.4668
217,217,7,24.52,4.0783,45.1423
217,217,56,23.84,4.1946,45.9074
217,217,374,23.84,4.1946,46.511
217,217,58,23.84,4.1946,46.5684
217,217,125,23.84,4.1946,46.5684
217,217,679,26.66,3.7509,47.5153
217,7,56,19.41,5.152,55.9883
217,7,374,19.41,5.152,56.775
217,7,58,19.41,5.152,56.8503
217,7,125,19.41,5.152,56.8503
217,56,374,18.35,5.4496,58.7064
217,56,58,18.35,5.4496,58.781
217,56,125,18.35,5.4496,58.781
217,217,675,18.71,5.3447,59.0392
217,374,58,18.35,5.4496,60.3516
217,374,125,18.35,5.4496,60.3516
217,58,125,18.35,5.4496,60.5015
217,679,374,20.83,4.8008,61.1036
217,679,58,20.83,4.8008,61.1785
217,679,125,20.83,4.8008,61.1785
217,7,679,15.2,6.5789,73.1087
217,217,16,15.84,6.3131,74.3203
217,217,129,15.84,6.3131,74.3203
217,217,355,15.84,6.3131,74.3203
217,217,615,15.84,6.3131,74.3203
217,217,672,15.84,6.3131,74.3203
217,217,57,15.52,6.4433,75.6373
217,217,126,15.52,6.4433,75.6373
217,217,216,15.52,6.4433,75.6373
217,675,374,14.38,6.9541,76.1759
217,675,58,14.38,6.9541,76.251
217,675,125,14.38,6.9541,76.251
217,217,2,13.21,7.57,81.9089
217,217,678,13.82,7.2359,88.1485
217,16,615,12.71,7.8678,92.2012
217,16,672,12.71,7.8678,92.2012
217,355,615,12.71,7.8678,92.2012
217,355,672,12.71,7.8678,92.2012
217,129,615,12.71,7.8678,92.2012
217,129,672,12.71,7.8678,92.2012
217,672,615,12.71,7.8678,92.2012
217,16,57,12.44,8.0386,93.931
217,16,126,12.44,8.0386,93.931
217,16,216,12.44,8.0386,93.931
217,355,57,12.44,8.0386,93.931
